,lat,long,geo_address,street_code,borough,address,geometry
542045,40.523544,-74.201615,"Oswald Place, Princes Bay, Staten Island, Richmond County, New York, 10309, United States",42045,Staten Island,OSWALD PLACE,POINT (-74.201615 40.523544)
542050,40.612581,-74.1034365,"Oswego Street, Sunnyside, Staten Island, Richmond County, New York, 10301, United States",42050,Staten Island,OSWEGO STREET,POINT (-74.1034365 40.612581)
542090,40.5739438,-74.1083536,"Otis Avenue, New Dorp, Staten Island, Richmond County, New York, 10306, United States",42090,Staten Island,OTIS AVENUE,POINT (-74.1083536 40.5739438)
542092,40.6113508,-74.1076573,"Otsego Avenue, Sunnyside, Staten Island, Richmond County, New York, 10304, United States",42092,Staten Island,OTSEGO AVENUE,POINT (-74.1076573 40.6113508)
542093,40.5030639,-74.2299369,"Ottavio Promenade, Staten Island, Richmond County, New York, 10307, United States",42093,Staten Island,OTTAVIO PROM,POINT (-74.2299369 40.5030639)
542095,40.525985,-74.217253,"Outerbridge Avenue, Pleasant Plains, Staten Island, Richmond County, New York, 10309, United States",42095,Staten Island,OUTERBRIDGE AVENUE,POINT (-74.217253 40.525985)
542110,40.5253704,-74.2371974,"Outerbridge Crossing, Richmond Valley, Staten Island, Richmond County, New York, 10307, United States",42110,Staten Island,OUTERBRIDGE CROSSING,POINT (-74.2371974 40.5253704)
542195,40.5511199,-74.1633733,"Ovas Court, Eltingville, Staten Island, Richmond County, New York, 10312, United States",42195,Staten Island,OVAS COURT,POINT (-74.1633733 40.5511199)
542200,40.5955015,-74.0992904,"Overlook Avenue, Todt Hill, Staten Island, Richmond County, New York, 10304, United States",42200,Staten Island,OVERLOOK AVENUE,POINT (-74.0992904 40.5955015)
542205,40.6078294,-74.0946909,"Overlook Drive, Emerson Hill, Staten Island, Richmond County, New York, 10304, United States",42205,Staten Island,OVERLOOK DRIVE,POINT (-74.0946909 40.6078294)
542210,40.6021729,-74.0779889,"Overlook Terrace, Arrochar, Staten Island, Richmond County, New York, 10305, United States",42210,Staten Island,OVERLOOK TERRACE,POINT (-74.07798889999999 40.6021729)
542220,40.5540895,-74.1312517,"Ovis Place, Bay Terrace, Staten Island, Richmond County, New York, 10306, United States",42220,Staten Island,OVIS PLACE,POINT (-74.13125170000001 40.5540895)
511300,40.56249785,-74.19510718862136,"Owl Hollow Fields, Staten Island, Richmond County, New York, United States",11300,Staten Island,OWL HOLLOW FIELDS,POINT (-74.19510718862136 40.56249785)
542350,40.6322516,-74.0887413,"Oxford Place, Tompkinsville, Staten Island, Richmond County, New York, 10301, United States",42350,Staten Island,OXFORD PLACE,POINT (-74.0887413 40.6322516)
542370,40.6215806,-74.105451,"Oxholm Avenue, Sunset Hill, Staten Island, Richmond County, New York, 10301, United States",42370,Staten Island,OXHOLM AVENUE,POINT (-74.105451 40.6215806)
521088,40.6085246,-74.1340539,"Byrne Avenue, Willowbrook, Staten Island, Richmond County, New York, 10314, United States",21088,Staten Island,P BYRNE AVENUE,POINT (-74.1340539 40.6085246)
525572,40.5834557,-74.1496048,"Staten Island, Richmond County, New York, United States",25572,Staten Island,P O J J DARCY WAY,POINT (-74.14960480000001 40.5834557)
534937,40.5834557,-74.1496048,"Staten Island, Richmond County, New York, United States",34937,Staten Island,P O J M KELLY WAY,POINT (-74.14960480000001 40.5834557)
511530,40.51025985,-74.23019700743671,"Public School 6, Academy Avenue, Staten Island, Richmond County, New York, 10307, United States",11530,Staten Island,P S    6,POINT (-74.23019700743671 40.51025985)
500478,40.5475918,-74.1522446870674,"Public School 8, Lindenwood Road, Great Kills, Staten Island, Richmond County, New York, 10308, United States",00478,Staten Island,P S    8,POINT (-74.15224468706739 40.5475918)
511575,40.6249314,-74.15076827741154,"Public School 22, Forest Avenue, Graniteville, Staten Island, Richmond County, New York, 10303, United States",11575,Staten Island,P S   22,POINT (-74.15076827741154 40.6249314)
500473,40.642215199999995,-74.08551319508305,"Public School 31, Bismark Avenue, Hamilton Park, Staten Island, Richmond County, New York, 10301, United States",00473,Staten Island,P S   31,POINT (-74.08551319508305 40.6422152)
500476,40.6029089,-74.09197768393912,"Public School 48 - William G. Wilcox, 1050, Targee Street, Grasmere, Staten Island, Richmond County, New York, 10304, United States",00476,Staten Island,P S   48,POINT (-74.09197768393912 40.6029089)
500469,40.5825788,-74.08903896378911,"Public School 52, 450, Buel Avenue, Dongan Hills, Staten Island, Richmond County, New York, 10305, United States",00469,Staten Island,P S   52,POINT (-74.08903896378911 40.5825788)
500463,40.583155,-74.16076633307568,"Public School 58, Westport Street, Heartland Village, Staten Island, Richmond County, New York, 10314, United States",00463,Staten Island,P S   58,POINT (-74.16076633307568 40.583155)
500315,40.5834557,-74.1496048,"Staten Island, Richmond County, New York, United States",00315,Staten Island,P S  289 G V BROWER,POINT (-74.14960480000001 40.5834557)
500318,40.5834557,-74.1496048,"Staten Island, Richmond County, New York, United States",00318,Staten Island,P S  399 S E CLARK,POINT (-74.14960480000001 40.5834557)
542420,40.540394,-74.156693,"Pacific Avenue, Woods of Arden, Staten Island, Richmond County, New York, 10312, United States",42420,Staten Island,PACIFIC AVENUE,POINT (-74.156693 40.540394)
542450,40.5109299,-74.2311656,"Page Avenue, Staten Island, Richmond County, New York, 10307, United States",42450,Staten Island,PAGE AVENUE,POINT (-74.2311656 40.5109299)
542500,40.5972678,-74.0626802,"Palisade Street, Staten Island, Richmond County, New York, 10305, United States",42500,Staten Island,PALISADE STREET,POINT (-74.0626802 40.5972678)
542540,40.6321461,-74.1344353,"Palmer Avenue, Port Richmond, Staten Island, Richmond County, New York, 10302, United States",42540,Staten Island,PALMER AVENUE,POINT (-74.13443530000001 40.6321461)
542542,40.515824,-74.208112,"Palmieri Lane, Staten Island, Richmond County, New York, 10309, United States",42542,Staten Island,PALMIERI LANE,POINT (-74.208112 40.515824)
570241,40.6027686,-74.08863,"Pamela Lane, Grasmere, Staten Island, Richmond County, New York, 10304, United States",70241,Staten Island,PAMELA LANE,POINT (-74.08862999999999 40.6027686)
542590,40.5082054,-74.2407231,"Paradise Place, Tottenville, Staten Island, Richmond County, New York, 10307, United States",42590,Staten Island,PARADISE PLACE,POINT (-74.2407231 40.5082054)
542610,40.6359801,-74.1225494,"Paris Court, Staten Island, Richmond County, New York, 10310, United States",42610,Staten Island,PARIS COURT,POINT (-74.1225494 40.6359801)
542600,40.593345,-74.1903422,"Parish Avenue, Travis, Staten Island, Richmond County, New York, 10314, United States",42600,Staten Island,PARISH AVENUE,POINT (-74.1903422 40.593345)
542650,40.6370741,-74.1325773,"Park Avenue, Port Richmond, Staten Island, Richmond County, New York, 10302, United States",42650,Staten Island,PARK AVENUE,POINT (-74.13257729999999 40.6370741)
542660,40.6277909,-74.1017059,"Park Court, Sunset Hill, Staten Island, Richmond County, New York, 10301, United States",42660,Staten Island,PARK COURT,POINT (-74.1017059 40.6277909)
542680,40.6186534,-74.1066128,"Park Drive, Sunnyside, Staten Island, Richmond County, New York, 10310, United States",42680,Staten Island,PARK DRIVE,POINT (-74.10661279999999 40.6186534)
542670,40.599849,-74.167621,"Park Drive North, New Springville, Staten Island, Richmond County, New York, 10314, United States",42670,Staten Island,PARK DRIVE NORTH,POINT (-74.167621 40.599849)
542795,40.6162522,-74.0812444,"Park Hill Avenue, Clifton, Staten Island, Richmond County, New York, 10304, United States",42795,Staten Island,PARK HILL AVENUE,POINT (-74.0812444 40.6162522)
542796,40.6164064,-74.0780065,"Park Hill Circle, Clifton, Staten Island, Richmond County, New York, 10304, United States",42796,Staten Island,PARK HILL CIRCLE,POINT (-74.0780065 40.6164064)
542800,40.618658,-74.076698,"Park Hill Court, Clifton, Staten Island, Richmond County, New York, 10304, United States",42800,Staten Island,PARK HILL COURT,POINT (-74.07669799999999 40.618658)
542850,40.617443,-74.079007,"Park Hill Lane, Clifton, Staten Island, Richmond County, New York, 10304, United States",42850,Staten Island,PARK HILL LANE,POINT (-74.079007 40.617443)
542785,40.620939,-74.087212,"Park Lane, Fox Hills, Staten Island, Richmond County, New York, 10301, United States",42785,Staten Island,PARK LANE,POINT (-74.08721199999999 40.620939)
542786,40.6415715,-74.0900977,"Park Place, Hamilton Park, Staten Island, Richmond County, New York, 10301, United States",42786,Staten Island,PARK PLACE,POINT (-74.0900977 40.6415715)
542787,40.5379771,-74.1590003,"Park Road, Woods of Arden, Staten Island, Richmond County, New York, 10312, United States",42787,Staten Island,PARK ROAD,POINT (-74.1590003 40.5379771)
542790,40.5700012,-74.1307196,"Park Street, Richmond, Staten Island, Richmond County, New York, 10306, United States",42790,Staten Island,PARK STREET,POINT (-74.13071960000001 40.5700012)
543118,40.5474763,-74.1513626,"Park Terrace, Staten Island, Richmond County, New York, 10308, United States",43118,Staten Island,PARK TERRACE,POINT (-74.1513626 40.5474763)
542793,40.514563,-74.238532,"Parker Street, Tottenville, Staten Island, Richmond County, New York, 10307, United States",42793,Staten Island,PARKER STREET,POINT (-74.23853200000001 40.514563)
543100,40.5978773,-74.0835779,"Parkinson Avenue, Old Town Station, Staten Island, Richmond County, New York, 10305, United States",43100,Staten Island,PARKINSON AVENUE,POINT (-74.08357789999999 40.5978773)
570247,40.609391,-74.156071,"Parkview Loop, Staten Island, Richmond County, New York, 10314, United States",70247,Staten Island,PARKVIEW LOOP,POINT (-74.156071 40.609391)
543115,40.6235388,-74.1051508,"Parkview Place, Sunset Hill, Staten Island, Richmond County, New York, 10310, United States",43115,Staten Island,PARKVIEW PLACE,POINT (-74.1051508 40.6235388)
543120,40.5318723,-74.2057569,"Parkwood Avenue, Princes Bay, Staten Island, Richmond County, New York, 10309, United States",43120,Staten Island,PARKWOOD AVENUE,POINT (-74.2057569 40.5318723)
543130,40.6281202,-74.1051558,"Parsons Place, Sunset Hill, Staten Island, Richmond County, New York, 10301, United States",43130,Staten Island,PARSONS PLACE,POINT (-74.10515580000001 40.6281202)
540596,40.5995393,-74.0605976,"Path Road, Staten Island, Richmond County, New York, 10305, United States",40596,Staten Island,PATH ROAD,POINT (-74.06059759999999 40.5995393)
500091,40.5241234,-74.2000331,"Patricia Court, Princes Bay, Staten Island, Richmond County, New York, 10309, United States",00091,Staten Island,PATRICIA COURT,POINT (-74.2000331 40.5241234)
543131,40.5090066,-74.2513285,"Patten Street, Tottenville, Staten Island, Richmond County, New York, 10307, United States",43131,Staten Island,PATTEN STREET,POINT (-74.2513285 40.5090066)
543135,40.5809184,-74.0827729,"Patterson Avenue, Staten Island, Richmond County, New York, 10305, United States",43135,Staten Island,PATTERSON AVENUE,POINT (-74.08277289999999 40.5809184)
543137,40.551488,-74.1638776,"Patty Court, Eltingville, Staten Island, Richmond County, New York, 10312, United States",43137,Staten Island,PATTY COURT,POINT (-74.16387760000001 40.551488)
543150,40.608707,-74.167708,"Paulding Avenue, Bulls Head, Staten Island, Richmond County, New York, 10314, United States",43150,Staten Island,PAULDING AVENUE,POINT (-74.167708 40.608707)
570248,40.6403574,-74.0872388,"Pauw Street, Hamilton Park, Staten Island, Richmond County, New York, 10301, United States",70248,Staten Island,PAUW STREET,POINT (-74.08723879999999 40.6403574)
543140,40.6377348,-74.0787513,"Pavillion Hill Terrace, Saint George, Staten Island, Richmond County, New York, 10301, United States",43140,Staten Island,PAVILLION HILL TERRACE,POINT (-74.07875129999999 40.6377348)
543160,40.6333724,-74.0798165,"Paxton Street, Tompkinsville, Staten Island, Richmond County, New York, 10301, United States",43160,Staten Island,PAXTON STREET,POINT (-74.07981650000001 40.6333724)
500079,40.64464375,-74.07741756960358,"120 Precinct Police Station, 78, Richmond Terrace, Saint George, Staten Island, Richmond County, New York, 10301, United States",00079,Staten Island,PCT  121,POINT (-74.07741756960358 40.64464375)
500008,40.64464375,-74.07741756960358,"120 Precinct Police Station, 78, Richmond Terrace, Saint George, Staten Island, Richmond County, New York, 10301, United States",00008,Staten Island,PCT  122,POINT (-74.07741756960358 40.64464375)
500017,40.64464375,-74.07741756960358,"120 Precinct Police Station, 78, Richmond Terrace, Saint George, Staten Island, Richmond County, New York, 10301, United States",00017,Staten Island,PCT  123,POINT (-74.07741756960358 40.64464375)
543163,40.5410332,-74.2212697,"Peachtree Lane, Staten Island, Richmond County, New York, 10309, United States",43163,Staten Island,PEACHTREE LANE,POINT (-74.22126969999999 40.5410332)
543164,40.5309122,-74.2215165,"Peacock Loop, Staten Island, Richmond County, New York, 10309, United States",43164,Staten Island,PEACOCK LOOP,POINT (-74.22151650000001 40.5309122)
543169,40.527432,-74.1655793,"Peare Place, Staten Island, Richmond County, New York, 10312, United States",43169,Staten Island,PEARE PLACE,POINT (-74.1655793 40.527432)
543170,40.6278371,-74.0845532,"Pearl Street, Stapleton, Staten Island, Richmond County, New York, 10304, United States",43170,Staten Island,PEARL STREET,POINT (-74.0845532 40.6278371)
543175,40.588722,-74.073391,"Pearsall Street, South Beach, Staten Island, Richmond County, New York, 10305, United States",43175,Staten Island,PEARSALL STREET,POINT (-74.073391 40.588722)
543177,40.590433,-74.188029,"Pearson Street, Travis, Staten Island, Richmond County, New York, 10314, United States",43177,Staten Island,PEARSON STREET,POINT (-74.188029 40.590433)
543178,40.5987003,-74.066096,"Pebble Lane, Arrochar, Staten Island, Richmond County, New York, 10305, United States",43178,Staten Island,PEBBLE LANE,POINT (-74.066096 40.5987003)
543180,40.563344,-74.1411597,"Peck Court, Staten Island, Richmond County, New York, 10308, United States",43180,Staten Island,PECK COURT,POINT (-74.1411597 40.563344)
543179,40.5621208,-74.1273339,"Peel Place, Oakwood Heights Station, Staten Island, Richmond County, New York, 10306, United States",43179,Staten Island,PEEL PLACE,POINT (-74.1273339 40.5621208)
543183,40.5721426,-74.089682,"Peggy Lane, Midland Beach, Staten Island, Richmond County, New York, 10306, United States",43183,Staten Island,PEGGY LANE,POINT (-74.089682 40.5721426)
543187,40.5581961,-74.1124791,"Pelican Circle, Oakwood Beach, Staten Island, Richmond County, New York, 10306, United States",43187,Staten Island,PELICAN CIRCLE,POINT (-74.1124791 40.5581961)
543190,40.6364943,-74.1105639,"Pelton Avenue, West New Brighton, Staten Island, Richmond County, New York, 10310, United States",43190,Staten Island,PELTON AVENUE,POINT (-74.1105639 40.6364943)
570251,40.6431721,-74.1123116,"Pelton Place, Staten Island, Richmond County, New York, 10310, United States",70251,Staten Island,PELTON PLACE,POINT (-74.1123116 40.6431721)
543194,40.5613136,-74.1558974,"Pemberton Avenue, Great Kills, Staten Island, Richmond County, New York, 10308, United States",43194,Staten Island,PEMBERTON AVENUE,POINT (-74.1558974 40.5613136)
543196,40.53598,-74.219707,"Pembrook Loop, Staten Island, Richmond County, New York, 10309, United States",43196,Staten Island,PEMBROOK LOOP,POINT (-74.219707 40.53598)
543192,40.6359991,-74.1017011,"Penbroke Avenue, Staten Island, Richmond County, New York, 10301, United States",43192,Staten Island,PENBROKE AVENUE,POINT (-74.1017011 40.6359991)
